ID;V;A;time;C
ID1007;0.55375;1;0;0.357296604
ID1007;0.55375;1;0.333333333;0.374714126
ID1007;0.55375;1;0.666666667;0.414956068
ID1007;0.55375;1;1;0.418998766
ID1008;0.55125;1;0;0.371519771
ID1008;0.55125;1;0.333333333;0.369534518
ID1008;0.55125;1;0.666666667;0.398103606
ID1008;0.55125;1;1;0.414869808
ID1009;0.546875;1;0;0.356872534
ID1009;0.546875;1;0.333333333;0.406963085
ID1009;0.546875;1;0.666666667;0.424523664
ID1009;0.546875;1;1;0.468875634
ID1010;0.55375;1;0;0.38354443
ID1010;0.55375;1;0.333333333;0.418229369
ID1010;0.55375;1;0.666666667;0.424882306
ID1010;0.55375;1;1;0.40008824
ID1011;0.550625;1;0;0.377399502
ID1011;0.550625;1;0.333333333;0.415539327
ID1011;0.550625;1;0.666666667;0.392748048
ID1011;0.550625;1;1;0.425032274
ID1012;0.5525;1;0;0.39199613
ID1012;0.5525;1;0.333333333;0.415015804
ID1012;0.5525;1;0.666666667;0.421511078
ID1012;0.5525;1;1;0.463362636
ID1013;0.555625;1;0;0.41813985
ID1013;0.555625;1;0.333333333;0.391223399
ID1013;0.555625;1;0.666666667;0.401047691
ID1013;0.555625;1;1;0.411015376
ID1014;0.563125;1;0;0.406581689
ID1014;0.563125;1;0.333333333;0.3965616
ID1014;0.563125;1;0.666666667;0.424750804
ID1014;0.563125;1;1;0.429506713
ID1015;0.53;1;0;0.391617501
ID1015;0.53;1;0.333333333;0.398758589
ID1015;0.53;1;0.666666667;0.410259825
ID1015;0.53;1;1;0.413761438
ID1016;0.54625;1;0;0.414973182
ID1016;0.54625;1;0.333333333;0.451886217
ID1016;0.54625;1;0.666666667;0.476696954
ID1016;0.54625;1;1;0.49026141
ID1017;0.554375;1;0;0.390744924
ID1017;0.554375;1;0.333333333;0.408424802
ID1017;0.554375;1;0.666666667;0.418097861
ID1017;0.554375;1;1;0.44282688
ID1018;0.5475;1;0;0.393589548
ID1018;0.5475;1;0.333333333;0.417427868
ID1018;0.5475;1;0.666666667;0.434563922
ID1018;0.5475;1;1;0.471056078
ID1019;0.5275;1;0;0.411908194
ID1019;0.5275;1;0.333333333;0.439066189
ID1019;0.5275;1;0.666666667;0.403059094
ID1019;0.5275;1;1;0.463226143
ID1020;0.515;1;0;0.428214945
ID1020;0.515;1;0.333333333;0.495276134
ID1020;0.515;1;0.666666667;0.52875714
ID1020;0.515;1;1;0.590407204
ID1021;0.540625;1;0;0.393085336
ID1021;0.540625;1;0.333333333;0.407446132
ID1021;0.540625;1;0.666666667;0.425217977
ID1021;0.540625;1;1;0.427644604
ID1022;0.5425;1;0;0.409889861
ID1022;0.5425;1;0.333333333;0.439568367
ID1022;0.5425;1;0.666666667;0.454190702
ID1022;0.5425;1;1;0.431180196
ID1023;0.555625;1;0;0.38266685
ID1023;0.555625;1;0.333333333;0.368938776
ID1023;0.555625;1;0.666666667;0.391826684
ID1023;0.555625;1;1;0.40313304
ID1024;0.53;1;0;0.367127574
ID1024;0.53;1;0.333333333;0.374421839
ID1024;0.53;1;0.666666667;0.400233412
ID1024;0.53;1;1;0.416112068
ID1025;0.54625;1;0;0.428787302
ID1025;0.54625;1;0.333333333;0.505310801
ID1025;0.54625;1;0.666666667;0.60788316
ID1025;0.54625;1;1;0.701218775
ID1026;0.554375;1;0;0.354071214
ID1026;0.554375;1;0.333333333;0.385024687
ID1026;0.554375;1;0.666666667;0.398040821
ID1026;0.554375;1;1;0.406583293
ID1027;0.5475;1;0;0.378820309
ID1027;0.5475;1;0.333333333;0.411825564
ID1027;0.5475;1;0.666666667;0.459059388
ID1027;0.5475;1;1;0.424696044
ID1028;0.5275;1;0;0.373876374
ID1028;0.5275;1;0.333333333;0.358827819
ID1028;0.5275;1;0.666666667;0.374393839
ID1028;0.5275;1;1;0.396912772
ID1029;0.515;1;0;0.346214198
ID1029;0.515;1;0.333333333;0.395221198
ID1029;0.515;1;0.666666667;0.393717545
ID1029;0.515;1;1;0.400240021
ID1030;0.540625;1;0;0.365347707
ID1030;0.540625;1;0.333333333;0.363941496
ID1030;0.540625;1;0.666666667;0.362168262
ID1030;0.540625;1;1;0.36326733
ID1031;0.5425;1;0;0.355706089
ID1031;0.5425;1;0.333333333;0.380402973
ID1031;0.5425;1;0.666666667;0.37330642
ID1031;0.5425;1;1;0.358770827
ID1032;0.555625;1;0;0.355859375
ID1032;0.555625;1;0.333333333;0.370626215
ID1032;0.555625;1;0.666666667;0.378823095
ID1032;0.555625;1;1;0.449281923
ID1033;0.546875;1;0;0.340046826
ID1033;0.546875;1;0.333333333;0.345490839
ID1033;0.546875;1;0.666666667;0.381794718
ID1033;0.546875;1;1;0.367677149
ID1034;0.55375;1;0;0.36507317
ID1034;0.55375;1;0.333333333;0.348237801
ID1034;0.55375;1;0.666666667;0.358680507
ID1034;0.55375;1;1;0.352527762
ID1035;0.550625;1;0;0.357033406
ID1035;0.550625;1;0.333333333;0.367609397
ID1035;0.550625;1;0.666666667;0.336428138
ID1035;0.550625;1;1;0.343254853
ID1036;0.5525;1;0;0.349752411
ID1036;0.5525;1;0.333333333;0.372189988
ID1036;0.5525;1;0.666666667;0.354123274
ID1036;0.5525;1;1;0.356598172
ID1037;0.555625;1;0;0.326699226
ID1037;0.555625;1;0.333333333;0.356098683
ID1037;0.555625;1;0.666666667;0.365024307
ID1037;0.555625;1;1;0.358696824
ID1038;0.563125;1;0;0.346449655
ID1038;0.563125;1;0.333333333;0.327563519
ID1038;0.563125;1;0.666666667;0.34496199
ID1038;0.563125;1;1;0.344488561
ID1039;0.53;1;0;0.372271788
ID1039;0.53;1;0.333333333;0.421759887
ID1039;0.53;1;0.666666667;0.516416349
ID1039;0.53;1;1;0.563007365
ID1040;0.54625;1;0;0.318927786
ID1040;0.54625;1;0.333333333;0.350448934
ID1040;0.54625;1;0.666666667;0.336967495
ID1040;0.54625;1;1;0.347597049
ID1041;0.554375;1;0;0.327924135
ID1041;0.554375;1;0.333333333;0.374691868
ID1041;0.554375;1;0.666666667;0.329427694
ID1041;0.554375;1;1;0.368025133
ID1042;0.5475;1;0;0.385744224
ID1042;0.5475;1;0.333333333;0.414718253
ID1042;0.5475;1;0.666666667;0.424073106
ID1042;0.5475;1;1;0.430837161
ID1043;0.5275;1;0;0.412172344
ID1043;0.5275;1;0.333333333;0.410589537
ID1043;0.5275;1;0.666666667;0.406647428
ID1043;0.5275;1;1;0.42527386
ID1044;0.515;1;0;0.417008438
ID1044;0.515;1;0.333333333;0.424421328
ID1044;0.515;1;0.666666667;0.424719915
ID1044;0.515;1;1;0.465746781
ID1045;0.540625;1;0;0.395872772
ID1045;0.540625;1;0.333333333;0.411718891
ID1045;0.540625;1;0.666666667;0.411306104
ID1045;0.540625;1;1;0.421392413
ID1046;0.5425;1;0;0.3983616
ID1046;0.5425;1;0.333333333;0.397085446
ID1046;0.5425;1;0.666666667;0.416198921
ID1046;0.5425;1;1;0.40673375
ID1047;0.555625;1;0;0.392401477
ID1047;0.555625;1;0.333333333;0.407463026
ID1047;0.555625;1;0.666666667;0.406178667
ID1047;0.555625;1;1;0.40827127
ID1048;0.53;1;0;0.377861979
ID1048;0.53;1;0.333333333;0.399282891
ID1048;0.53;1;0.666666667;0.416558558
ID1048;0.53;1;1;0.487290978
ID1049;0.54625;1;0;0.337423733
ID1049;0.54625;1;0.333333333;0.377821952
ID1049;0.54625;1;0.666666667;0.381978035
ID1049;0.54625;1;1;0.409751938
ID1050;0.554375;1;0;0.375268342
ID1050;0.554375;1;0.333333333;0.373176366
ID1050;0.554375;1;0.666666667;0.392412959
ID1050;0.554375;1;1;0.416249748
ID1051;0.5475;1;0;0.35171621
ID1051;0.5475;1;0.333333333;0.407516767
ID1051;0.5475;1;0.666666667;0.399184481
ID1051;0.5475;1;1;0.394011328
ID1052;0.5275;1;0;0.391069856
ID1052;0.5275;1;0.333333333;0.366562955
ID1052;0.5275;1;0.666666667;0.388551875
ID1052;0.5275;1;1;0.371501941
ID1053;0.515;1;0;0.356774426
ID1053;0.515;1;0.333333333;0.389769288
ID1053;0.515;1;0.666666667;0.422344262
ID1053;0.515;1;1;0.435736089
ID1054;0.546875;1;0;0.38034652
ID1054;0.546875;1;0.333333333;0.367112892
ID1054;0.546875;1;0.666666667;0.365497314
ID1054;0.546875;1;1;0.38514678
ID1055;0.55375;1;0;0.340382181
ID1055;0.55375;1;0.333333333;0.352040546
ID1055;0.55375;1;0.666666667;0.359351935
ID1055;0.55375;1;1;0.397558696
ID1056;0.550625;1;0;0.380162476
ID1056;0.550625;1;0.333333333;0.34852389
ID1056;0.550625;1;0.666666667;0.380782851
ID1056;0.550625;1;1;0.350235936
ID1057;0.5525;1;0;0.354492822
ID1057;0.5525;1;0.333333333;0.371462446
ID1057;0.5525;1;0.666666667;0.39489153
ID1057;0.5525;1;1;0.388716099
ID1058;0.555625;1;0;0.370667307
ID1058;0.555625;1;0.333333333;0.33683308
ID1058;0.555625;1;0.666666667;0.360184539
ID1058;0.555625;1;1;0.392098495
ID1059;0.563125;1;0;0.368643316
ID1059;0.563125;1;0.333333333;0.367008037
ID1059;0.563125;1;0.666666667;0.358759404
ID1059;0.563125;1;1;0.383472038
ID1060;0.53;1;0;0.337560983
ID1060;0.53;1;0.333333333;0.356326805
ID1060;0.53;1;0.666666667;0.357216288
ID1060;0.53;1;1;0.386738693
ID1061;0.54625;1;0;0.33195994
ID1061;0.54625;1;0.333333333;0.366927831
ID1061;0.54625;1;0.666666667;0.376768084
ID1061;0.54625;1;1;0.350026085
ID1062;0.554375;1;0;0.358984925
ID1062;0.554375;1;0.333333333;0.366335815
ID1062;0.554375;1;0.666666667;0.352400861
ID1062;0.554375;1;1;0.347269529
ID1063;0.5475;1;0;0.359553811
ID1063;0.5475;1;0.333333333;0.376893285
ID1063;0.5475;1;0.666666667;0.387551009
ID1063;0.5475;1;1;0.360427502
ID1064;0.5275;1;0;0.373937041
ID1064;0.5275;1;0.333333333;0.335540444
ID1064;0.5275;1;0.666666667;0.353392529
ID1064;0.5275;1;1;0.378948348
ID1065;0.515;1;0;0.38850241
ID1065;0.515;1;0.333333333;0.399656093
ID1065;0.515;1;0.666666667;0.408268519
ID1065;0.515;1;1;0.384666478
ID1066;0.540625;1;0;0.412313278
ID1066;0.540625;1;0.333333333;0.406592623
ID1066;0.540625;1;0.666666667;0.402747848
ID1066;0.540625;1;1;0.382360843
ID1067;0.5425;1;0;0.404211821
ID1067;0.5425;1;0.333333333;0.413882052
ID1067;0.5425;1;0.666666667;0.409277418
ID1067;0.5425;1;1;0.399992895
ID1068;0.555625;1;0;0.405668953
ID1068;0.555625;1;0.333333333;0.421544921
ID1068;0.555625;1;0.666666667;0.399143267
ID1068;0.555625;1;1;0.404212143
ID1069;0.546875;1;0;0.385827189
ID1069;0.546875;1;0.333333333;0.406068876
ID1069;0.546875;1;0.666666667;0.426257692
ID1069;0.546875;1;1;0.418159723
ID1070;0.55375;1;0;0.396244515
ID1070;0.55375;1;0.333333333;0.393546933
ID1070;0.55375;1;0.666666667;0.404559972
ID1070;0.55375;1;1;0.413697864
ID1071;0.550625;1;0;0.410472459
ID1071;0.550625;1;0.333333333;0.410191153
ID1071;0.550625;1;0.666666667;0.384126324
ID1071;0.550625;1;1;0.404627692
ID1072;0.5525;1;0;0.377245656
ID1072;0.5525;1;0.333333333;0.39136422
ID1072;0.5525;1;0.666666667;0.416514938
ID1072;0.5525;1;1;0.424553937
ID1073;0.555625;1;0;0.409398974
ID1073;0.555625;1;0.333333333;0.407838221
ID1073;0.555625;1;0.666666667;0.403664349
ID1073;0.555625;1;1;0.398608695
ID1074;0.563125;1;0;0.384859441
ID1074;0.563125;1;0.333333333;0.409801226
ID1074;0.563125;1;0.666666667;0.391465923
ID1074;0.563125;1;1;0.406818008
ID1075;0.53;1;0;0.389201338
ID1075;0.53;1;0.333333333;0.391573722
ID1075;0.53;1;0.666666667;0.407599099
ID1075;0.53;1;1;0.418413972
ID1076;0.54625;1;0;0.368826835
ID1076;0.54625;1;0.333333333;0.411236974
ID1076;0.54625;1;0.666666667;0.403838361
ID1076;0.54625;1;1;0.410964195
ID1077;0.554375;1;0;0.405460663
ID1077;0.554375;1;0.333333333;0.395989273
ID1077;0.554375;1;0.666666667;0.386191027
ID1077;0.554375;1;1;0.409059954
ID1078;0.5475;1;0;0.383446918
ID1078;0.5475;1;0.333333333;0.394079202
ID1078;0.5475;1;0.666666667;0.407552133
ID1078;0.5475;1;1;0.403387962
ID1079;0.5275;1;0;0.405563536
ID1079;0.5275;1;0.333333333;0.381788027
ID1079;0.5275;1;0.666666667;0.404269906
ID1079;0.5275;1;1;0.407106349
ID1080;0.515;1;0;0.385809104
ID1080;0.515;1;0.333333333;0.398817125
ID1080;0.515;1;0.666666667;0.387666947
ID1080;0.515;1;1;0.416917917
ID1081;0.540625;1;0;0.396512733
ID1081;0.540625;1;0.333333333;0.388919361
ID1081;0.540625;1;0.666666667;0.400255113
ID1081;0.540625;1;1;0.39479839
ID1082;0.5425;1;0;0.395215194
ID1082;0.5425;1;0.333333333;0.406797602
ID1082;0.5425;1;0.666666667;0.407153938
ID1082;0.5425;1;1;0.423117373
ID1083;0.555625;1;0;0.402215533
ID1083;0.555625;1;0.333333333;0.397430531
ID1083;0.555625;1;0.666666667;0.387009019
ID1083;0.555625;1;1;0.396394547
ID1084;0.53;1;0;0.405124919
ID1084;0.53;1;0.333333333;0.407346622
ID1084;0.53;1;0.666666667;0.405912246
ID1084;0.53;1;1;0.414682424
ID1085;0.54625;1;0;0.389239803
ID1085;0.54625;1;0.333333333;0.407192766
ID1085;0.54625;1;0.666666667;0.402411457
ID1085;0.54625;1;1;0.414741838
ID1086;0.554375;1;0;0.40129008
ID1086;0.554375;1;0.333333333;0.401226155
ID1086;0.554375;1;0.666666667;0.393781507
ID1086;0.554375;1;1;0.41105357
ID1087;0.554375;1;0;0.392138851
ID1087;0.554375;1;0.333333333;0.402724124
ID1087;0.554375;1;0.666666667;0.410499005
ID1087;0.554375;1;1;0.411940655
ID1088;0.5475;1;0;0.397826687
ID1088;0.5475;1;0.333333333;0.389736643
ID1088;0.5475;1;0.666666667;0.407563045
ID1088;0.5475;1;1;0.401175892
ID1089;0.5275;1;0;0.387546662
ID1089;0.5275;1;0.333333333;0.365830128
ID1089;0.5275;1;0.666666667;0.387924834
ID1089;0.5275;1;1;0.385802127
ID1090;0.515;1;0;0.388988688
ID1090;0.515;1;0.333333333;0.390686057
ID1090;0.515;1;0.666666667;0.365988347
ID1090;0.515;1;1;0.387987312
ID1091;0.534375;1;0;0.394886588
ID1091;0.534375;1;0.333333333;0.394328695
ID1091;0.534375;1;0.666666667;0.384164638
ID1091;0.534375;1;1;0.388024039
ID1092;0.545625;1;0;0.391910702
ID1092;0.545625;1;0.333333333;0.388959309
ID1092;0.545625;1;0.666666667;0.376601764
ID1092;0.545625;1;1;0.390129671
ID1093;0.550625;1;0;0.352890219
ID1093;0.550625;1;0.333333333;0.364164462
ID1093;0.550625;1;0.666666667;0.392571911
ID1093;0.550625;1;1;0.40712334
ID1094;0.546875;1;0;0.390743649
ID1094;0.546875;1;0.333333333;0.377093122
ID1094;0.546875;1;0.666666667;0.363939885
ID1094;0.546875;1;1;0.386151645
ID1095;0.55375;1;0;0.359765877
ID1095;0.55375;1;0.333333333;0.374998363
ID1095;0.55375;1;0.666666667;0.361652263
ID1095;0.55375;1;1;0.371807158
ID1096;0.550625;1;0;0.370831313
ID1096;0.550625;1;0.333333333;0.385551144
ID1096;0.550625;1;0.666666667;0.399024913
ID1096;0.550625;1;1;0.409031898
ID1097;0.5525;1;0;0.406039376
ID1097;0.5525;1;0.333333333;0.39907861
ID1097;0.5525;1;0.666666667;0.398923257
ID1097;0.5525;1;1;0.405031451
ID1098;0.555625;1;0;0.410281777
ID1098;0.555625;1;0.333333333;0.377740716
ID1098;0.555625;1;0.666666667;0.403950946
ID1098;0.555625;1;1;0.414575225
ID1099;0.563125;1;0;0.410397016
ID1099;0.563125;1;0.333333333;0.403873047
ID1099;0.563125;1;0.666666667;0.419075677
ID1099;0.563125;1;1;0.400188189
ID1100;0.540625;1;0;0.39673411
ID1100;0.540625;1;0.333333333;0.397245133
ID1100;0.540625;1;0.666666667;0.406907782
ID1100;0.540625;1;1;0.416217481
ID1101;0.5425;1;0;0.401991964
ID1101;0.5425;1;0.333333333;0.409496595
ID1101;0.5425;1;0.666666667;0.410107821
ID1101;0.5425;1;1;0.42248715
ID1102;0.555625;1;0;0.392357615
ID1102;0.555625;1;0.333333333;0.397728186
ID1102;0.555625;1;0.666666667;0.395277455
ID1102;0.555625;1;1;0.398364317
ID1103;0.5475;1;0;0.410158378
ID1103;0.5475;1;0.333333333;0.398694615
ID1103;0.5475;1;0.666666667;0.382746728
ID1103;0.5475;1;1;0.387085238
ID1104;0.55125;1;0;0.402235237
ID1104;0.55125;1;0.333333333;0.400792745
ID1104;0.55125;1;0.666666667;0.371960018
ID1104;0.55125;1;1;0.401875266
ID1105;0.555;1;0;0.399753662
ID1105;0.555;1;0.333333333;0.403518811
ID1105;0.555;1;0.666666667;0.413553679
ID1105;0.555;1;1;0.414657187
ID1106;0.553125;1;0;0.377822015
ID1106;0.553125;1;0.333333333;0.406061508
ID1106;0.553125;1;0.666666667;0.402513899
ID1106;0.553125;1;1;0.398950622
ID1107;0.555625;1;0;0.393792754
ID1107;0.555625;1;0.333333333;0.398237698
ID1107;0.555625;1;0.666666667;0.405792569
ID1107;0.555625;1;1;0.40389157
ID1108;0.566875;1;0;0.359533274
ID1108;0.566875;1;0.333333333;0.394019232
ID1108;0.566875;1;0.666666667;0.371906231
ID1108;0.566875;1;1;0.391843982
ID1109;0.534375;1;0;0.411890884
ID1109;0.534375;1;0.333333333;0.411879521
ID1109;0.534375;1;0.666666667;0.410230329
ID1109;0.534375;1;1;0.410022815
ID1110;0.550625;1;0;0.413307912
ID1110;0.550625;1;0.333333333;0.432926417
ID1110;0.550625;1;0.666666667;0.443321704
ID1110;0.550625;1;1;0.468328513
ID1111;0.551875;1;0;0.420845005
ID1111;0.551875;1;0.333333333;0.4740909
ID1111;0.551875;1;0.666666667;0.502701906
ID1111;0.551875;1;1;0.425937223
ID1112;0.551875;1;0;0.407920199
ID1112;0.551875;1;0.333333333;0.445069397
ID1112;0.551875;1;0.666666667;0.416922192
ID1112;0.551875;1;1;0.416663337
ID1113;0.526875;1;0;0.448078742
ID1113;0.526875;1;0.333333333;0.51428595
ID1113;0.526875;1;0.666666667;0.418723791
ID1113;0.526875;1;1;0.387518588
ID1114;0.5275;1;0;0.396176652
ID1114;0.5275;1;0.333333333;0.397496427
ID1114;0.5275;1;0.666666667;0.402905224
ID1114;0.5275;1;1;0.393723176
ID1115;0.538125;1;0;0.389551277
ID1115;0.538125;1;0.333333333;0.400251555
ID1115;0.538125;1;0.666666667;0.435174478
ID1115;0.538125;1;1;0.422125379
ID1116;0.545625;1;0;0.395976289
ID1116;0.545625;1;0.333333333;0.400373844
ID1116;0.545625;1;0.666666667;0.415479301
ID1116;0.545625;1;1;0.402486265
ID1117;0.561875;1;0;0.405854514
ID1117;0.561875;1;0.333333333;0.381210848
ID1117;0.561875;1;0.666666667;0.435794318
ID1117;0.561875;1;1;0.386229466
ID1118;0.547428571;1;0;0.377375633
ID1118;0.539625;1;0.333333333;0.39411145
ID1118;0.539625;1;0.666666667;0.392400632
ID1118;0.539625;1;1;0.389485075
ID1119;0.559285714;1;0;0.37830452
ID1119;0.55;1;0.333333333;0.37827416
ID1119;0.55;1;0.666666667;0.382294583
ID1119;0.55;1;1;0.388319108
ID1120;0.557857143;1;0;0.388058404
ID1120;0.54875;1;0.333333333;0.380361089
ID1120;0.54875;1;0.666666667;0.355433636
ID1120;0.54875;1;1;0.370032055
ID1121;0.534375;1;0;0.360118371
ID1121;0.534375;1;0.333333333;0.34854775
ID1121;0.534375;1;0.666666667;0.350223806
ID1121;0.534375;1;1;0.34587134
ID1122;0.550625;1;0;0.340902158
ID1122;0.550625;1;0.333333333;0.378448446
ID1122;0.550625;1;0.666666667;0.37716534
ID1122;0.550625;1;1;0.361434304
ID1123;0.551875;1;0;0.375932513
ID1123;0.551875;1;0.333333333;0.35790686
ID1123;0.551875;1;0.666666667;0.373367428
ID1123;0.551875;1;1;0.380972617
ID1124;0.551875;1;0;0.374293738
ID1124;0.551875;1;0.333333333;0.3784015
ID1124;0.551875;1;0.666666667;0.396423119
ID1124;0.551875;1;1;0.373038932
ID1125;0.526875;1;0;0.386763213
ID1125;0.526875;1;0.333333333;0.396026151
ID1125;0.526875;1;0.666666667;0.360377593
ID1125;0.526875;1;1;0.390085982
ID1126;0.5275;1;0;0.387694181
ID1126;0.5275;1;0.333333333;0.413500431
ID1126;0.5275;1;0.666666667;0.44426425
ID1126;0.5275;1;1;0.431940465
ID1127;0.538125;1;0;0.402298846
ID1127;0.538125;1;0.333333333;0.40333118
ID1127;0.538125;1;0.666666667;0.4081
ID1127;0.538125;1;1;0.415782245
ID1128;0.545625;1;0;0.405179502
ID1128;0.545625;1;0.333333333;0.401236954
ID1128;0.545625;1;0.666666667;0.409618972
ID1128;0.545625;1;1;0.402719362
ID1129;0.561875;1;0;0.391778813
ID1129;0.561875;1;0.333333333;0.399246368
ID1129;0.561875;1;0.666666667;0.410264813
ID1129;0.561875;1;1;0.391157835
ID1130;0.5475;1;0;0.359172242
ID1130;0.5475;1;0.333333333;0.390717941
ID1130;0.5475;1;0.666666667;0.409533151
ID1130;0.5475;1;1;0.404051745
ID1131;0.55125;1;0;0.354108758
ID1131;0.55125;1;0.333333333;0.372022251
ID1131;0.55125;1;0.666666667;0.364452214
ID1131;0.55125;1;1;0.401314468
ID1132;0.555;1;0;0.366894106
ID1132;0.555;1;0.333333333;0.404836849
ID1132;0.555;1;0.666666667;0.407252912
ID1132;0.555;1;1;0.384459208
ID1133;0.553125;1;0;0.387303641
ID1133;0.553125;1;0.333333333;0.389615398
ID1133;0.553125;1;0.666666667;0.403757356
ID1133;0.553125;1;1;0.383417346
ID1134;0.555625;1;0;0.392980111
ID1134;0.555625;1;0.333333333;0.407582148
ID1134;0.555625;1;0.666666667;0.385592838
ID1134;0.555625;1;1;0.402782538
ID1135;0.566875;1;0;0.393984807
ID1135;0.566875;1;0.333333333;0.393521768
ID1135;0.566875;1;0.666666667;0.416795544
ID1135;0.566875;1;1;0.408046554
ID1136;0.548625;1;0;0.399852786
ID1136;0.548625;1;0.333333333;0.397433225
ID1136;0.548625;1;0.666666667;0.410885711
ID1136;0.548625;1;1;0.404928768
ID1137;0.5585;1;0;0.400113974
ID1137;0.5585;1;0.333333333;0.41087451
ID1137;0.5585;1;0.666666667;0.413202226
ID1137;0.5585;1;1;0.420324806
ID1138;0.55825;1;0;0.367316428
ID1138;0.55825;1;0.333333333;0.366851328
ID1138;0.55825;1;0.666666667;0.399977372
ID1138;0.55825;1;1;0.362574353
ID1139;0.534375;1;0;0.391835611
ID1139;0.534375;1;0.333333333;0.392182114
ID1139;0.534375;1;0.666666667;0.397379012
ID1139;0.534375;1;1;0.373486502
ID1140;0.550625;1;0;0.38475268
ID1140;0.550625;1;0.333333333;0.371368285
ID1140;0.550625;1;0.666666667;0.386669886
ID1140;0.550625;1;1;0.407799753
ID1141;0.551875;1;0;0.409423692
ID1141;0.551875;1;0.333333333;0.393894297
ID1141;0.551875;1;0.666666667;0.404483788
ID1141;0.551875;1;1;0.410527187
ID1142;0.551875;1;0;0.389003533
ID1142;0.551875;1;0.333333333;0.403785854
ID1142;0.551875;1;0.666666667;0.401798652
ID1142;0.551875;1;1;0.397683027
ID1143;0.526875;1;0;0.440542253
ID1143;0.526875;1;0.333333333;0.458646872
ID1143;0.526875;1;0.666666667;0.45185371
ID1143;0.526875;1;1;0.427234421
ID1144;0.5275;1;0;0.411633564
ID1144;0.5275;1;0.333333333;0.417877251
ID1144;0.5275;1;0.666666667;0.435243315
ID1144;0.5275;1;1;0.464648631
ID1145;0.538125;1;0;0.40336277
ID1145;0.538125;1;0.333333333;0.457931286
ID1145;0.538125;1;0.666666667;0.456217195
ID1145;0.538125;1;1;0.496986237
ID1146;0.545625;1;0;0.405886608
ID1146;0.545625;1;0.333333333;0.409508742
ID1146;0.545625;1;0.666666667;0.411487862
ID1146;0.545625;1;1;0.424797854
ID1147;0.561875;1;0;0.362628837
ID1147;0.561875;1;0.333333333;0.407459661
ID1147;0.561875;1;0.666666667;0.405342599
ID1147;0.561875;1;1;0.406648304
ID1148;0.5475;1;0;0.385484027
ID1148;0.5475;1;0.333333333;0.382768698
ID1148;0.5475;1;0.666666667;0.389989817
ID1148;0.5475;1;1;0.401709176
ID1149;0.55125;1;0;0.371487322
ID1149;0.55125;1;0.333333333;0.388598466
ID1149;0.55125;1;0.666666667;0.37363858
ID1149;0.55125;1;1;0.388966971
ID1150;0.555;1;0;0.391504334
ID1150;0.555;1;0.333333333;0.400548633
ID1150;0.555;1;0.666666667;0.386321214
ID1150;0.555;1;1;0.38583014
ID1151;0.553125;1;0;0.392352396
ID1151;0.553125;1;0.333333333;0.39254647
ID1151;0.553125;1;0.666666667;0.40344702
ID1151;0.553125;1;1;0.407511822
ID1152;0.555625;1;0;0.382255041
ID1152;0.555625;1;0.333333333;0.389585961
ID1152;0.555625;1;0.666666667;0.394159644
ID1152;0.555625;1;1;0.361740257
ID1153;0.566875;1;0;0.374794935
ID1153;0.566875;1;0.333333333;0.397512573
ID1153;0.566875;1;0.666666667;0.398690334
ID1153;0.566875;1;1;0.399056586
ID1154;0.548625;1;0;0.380668035
ID1154;0.548625;1;0.333333333;0.388428661
ID1154;0.548625;1;0.666666667;0.393967148
ID1154;0.548625;1;1;0.379831394
ID1155;0.5585;1;0;0.387078544
ID1155;0.5585;1;0.333333333;0.385027299
ID1155;0.5585;1;0.666666667;0.398876241
ID1155;0.5585;1;1;0.390886431
ID1156;0.55825;1;0;0.353042909
ID1156;0.55825;1;0.333333333;0.375511959
ID1156;0.55825;1;0.666666667;0.350150849
ID1156;0.55825;1;1;0.34524753
ID1157;0.545625;1;0;0.355062887
ID1157;0.545625;1;0.333333333;0.36785019
ID1157;0.545625;1;0.666666667;0.367593317
ID1157;0.545625;1;1;0.369456442
ID1158;0.5525;1;0;0.363749119
ID1158;0.5525;1;0.333333333;0.36411468
ID1158;0.5525;1;0.666666667;0.36405777
ID1158;0.5525;1;1;0.35940003
ID1159;0.54875;1;0;0.377597272
ID1159;0.54875;1;0.333333333;0.389149619
ID1159;0.54875;1;0.666666667;0.388896437
ID1159;0.54875;1;1;0.383366535
ID1160;0.55375;1;0;0.391560571
ID1160;0.55375;1;0.333333333;0.371073612
ID1160;0.55375;1;0.666666667;0.384928258
ID1160;0.55375;1;1;0.385337827
ID1161;0.555625;1;0;0.40183209
ID1161;0.555625;1;0.333333333;0.386012658
ID1161;0.555625;1;0.666666667;0.392905573
ID1161;0.555625;1;1;0.393999173
ID1162;0.561875;1;0;0.386100968
ID1162;0.561875;1;0.333333333;0.427048884
ID1162;0.561875;1;0.666666667;0.419291709
ID1162;0.561875;1;1;0.410834581
ID1163;0.546375;1;0;0.42560546
ID1163;0.546375;1;0.333333333;0.525456141
ID1163;0.546375;1;0.666666667;0.439149629
ID1163;0.546375;1;1;0.494695753
ID1164;0.558625;1;0;0.402916575
ID1164;0.558625;1;0.333333333;0.439221067
ID1164;0.558625;1;0.666666667;0.426300387
ID1164;0.558625;1;1;0.465059491
ID1165;0.551375;1;0;0.398103529
ID1165;0.551375;1;0.333333333;0.396331177
ID1165;0.551375;1;0.666666667;0.392352396
ID1165;0.551375;1;1;0.371716309
ID1166;0.533375;1;0;0.396243691
ID1166;0.533375;1;0.333333333;0.367305157
